location_zip	fill_color	region_name
57017	#f09897	NORTHERN PLAINS
57018	#f09897	NORTHERN PLAINS
57020	#f09897	NORTHERN PLAINS
57021	#f09897	NORTHERN PLAINS
57022	#f09897	NORTHERN PLAINS
57024	#f09897	NORTHERN PLAINS
57025	#f09897	NORTHERN PLAINS
57026	#f09897	NORTHERN PLAINS
57027	#f09897	NORTHERN PLAINS
57028	#f09897	NORTHERN PLAINS
57029	#f09897	NORTHERN PLAINS
57030	#f09897	NORTHERN PLAINS
57031	#f09897	NORTHERN PLAINS
57032	#f09897	NORTHERN PLAINS
57033	#f09897	NORTHERN PLAINS
57034	#f09897	NORTHERN PLAINS
57035	#f09897	NORTHERN PLAINS
57036	#f09897	NORTHERN PLAINS
57037	#f09897	NORTHERN PLAINS
57038	#f09897	NORTHERN PLAINS
57039	#f09897	NORTHERN PLAINS
57040	#f09897	NORTHERN PLAINS
57042	#f09897	NORTHERN PLAINS
57043	#f09897	NORTHERN PLAINS
57044	#f09897	NORTHERN PLAINS
57045	#f09897	NORTHERN PLAINS
57046	#f09897	NORTHERN PLAINS
57047	#f09897	NORTHERN PLAINS
57048	#f09897	NORTHERN PLAINS
57049	#f09897	NORTHERN PLAINS
57050	#f09897	NORTHERN PLAINS
57051	#f09897	NORTHERN PLAINS
57052	#f09897	NORTHERN PLAINS
57053	#f09897	NORTHERN PLAINS
57054	#f09897	NORTHERN PLAINS
57055	#f09897	NORTHERN PLAINS
57057	#f09897	NORTHERN PLAINS
57058	#f09897	NORTHERN PLAINS
57059	#f09897	NORTHERN PLAINS
57062	#f09897	NORTHERN PLAINS
57063	#f09897	NORTHERN PLAINS
57064	#f09897	NORTHERN PLAINS
57065	#f09897	NORTHERN PLAINS
57066	#f09897	NORTHERN PLAINS
57067	#f09897	NORTHERN PLAINS
57068	#f09897	NORTHERN PLAINS
57069	#f09897	NORTHERN PLAINS
57070	#f09897	NORTHERN PLAINS
57071	#f09897	NORTHERN PLAINS
57072	#f09897	NORTHERN PLAINS
57073	#f09897	NORTHERN PLAINS
57075	#f09897	NORTHERN PLAINS
57076	#f09897	NORTHERN PLAINS
57077	#f09897	NORTHERN PLAINS
57078	#f09897	NORTHERN PLAINS
57103	#f09897	NORTHERN PLAINS
57104	#f09897	NORTHERN PLAINS
57105	#f09897	NORTHERN PLAINS
57106	#f09897	NORTHERN PLAINS
57107	#f09897	NORTHERN PLAINS
57108	#f09897	NORTHERN PLAINS
57110	#f09897	NORTHERN PLAINS
57201	#f09897	NORTHERN PLAINS
57212	#f09897	NORTHERN PLAINS
57213	#f09897	NORTHERN PLAINS
57216	#f09897	NORTHERN PLAINS
57217	#f09897	NORTHERN PLAINS
57218	#f09897	NORTHERN PLAINS
57219	#f09897	NORTHERN PLAINS
57220	#f09897	NORTHERN PLAINS
57221	#f09897	NORTHERN PLAINS
57223	#f09897	NORTHERN PLAINS
57224	#f09897	NORTHERN PLAINS
57225	#f09897	NORTHERN PLAINS
57226	#f09897	NORTHERN PLAINS
57227	#f09897	NORTHERN PLAINS
57231	#f09897	NORTHERN PLAINS
57232	#f09897	NORTHERN PLAINS
57233	#f09897	NORTHERN PLAINS
57234	#f09897	NORTHERN PLAINS
57235	#f09897	NORTHERN PLAINS
57236	#f09897	NORTHERN PLAINS
57237	#f09897	NORTHERN PLAINS
57238	#f09897	NORTHERN PLAINS
57239	#f09897	NORTHERN PLAINS
57241	#f09897	NORTHERN PLAINS
57242	#f09897	NORTHERN PLAINS
57243	#f09897	NORTHERN PLAINS
57244	#f09897	NORTHERN PLAINS
57246	#f09897	NORTHERN PLAINS
57247	#f09897	NORTHERN PLAINS
57248	#f09897	NORTHERN PLAINS
57249	#f09897	NORTHERN PLAINS
57251	#f09897	NORTHERN PLAINS
57252	#f09897	NORTHERN PLAINS
57255	#f09897	NORTHERN PLAINS
57256	#f09897	NORTHERN PLAINS
57257	#f09897	NORTHERN PLAINS
57258	#f09897	NORTHERN PLAINS
57259	#f09897	NORTHERN PLAINS
57260	#f09897	NORTHERN PLAINS
57261	#f09897	NORTHERN PLAINS
57262	#f09897	NORTHERN PLAINS
57263	#f09897	NORTHERN PLAINS
57264	#f09897	NORTHERN PLAINS
57265	#f09897	NORTHERN PLAINS
57266	#f09897	NORTHERN PLAINS
57268	#f09897	NORTHERN PLAINS
57269	#f09897	NORTHERN PLAINS
57270	#f09897	NORTHERN PLAINS
57271	#f09897	NORTHERN PLAINS
57272	#f09897	NORTHERN PLAINS
57273	#f09897	NORTHERN PLAINS
57274	#f09897	NORTHERN PLAINS
57276	#f09897	NORTHERN PLAINS
57278	#f09897	NORTHERN PLAINS
57279	#f09897	NORTHERN PLAINS
57301	#f09897	NORTHERN PLAINS
57311	#f09897	NORTHERN PLAINS
57312	#f09897	NORTHERN PLAINS
57313	#f09897	NORTHERN PLAINS
57314	#f09897	NORTHERN PLAINS
57315	#f09897	NORTHERN PLAINS
57317	#f09897	NORTHERN PLAINS
57319	#f09897	NORTHERN PLAINS
57321	#f09897	NORTHERN PLAINS
57322	#f09897	NORTHERN PLAINS
57323	#f09897	NORTHERN PLAINS
57324	#f09897	NORTHERN PLAINS
57325	#f09897	NORTHERN PLAINS
57328	#f09897	NORTHERN PLAINS
57329	#f09897	NORTHERN PLAINS
57330	#f09897	NORTHERN PLAINS
57331	#f09897	NORTHERN PLAINS
57332	#f09897	NORTHERN PLAINS
57334	#f09897	NORTHERN PLAINS
57335	#f09897	NORTHERN PLAINS
57337	#f09897	NORTHERN PLAINS
57339	#f09897	NORTHERN PLAINS
57340	#f09897	NORTHERN PLAINS
57341	#f09897	NORTHERN PLAINS
57342	#f09897	NORTHERN PLAINS
57344	#f09897	NORTHERN PLAINS
57345	#f09897	NORTHERN PLAINS
57348	#f09897	NORTHERN PLAINS
57349	#f09897	NORTHERN PLAINS
57350	#f09897	NORTHERN PLAINS
57353	#f09897	NORTHERN PLAINS
57354	#f09897	NORTHERN PLAINS
57355	#f09897	NORTHERN PLAINS
57356	#f09897	NORTHERN PLAINS
57359	#f09897	NORTHERN PLAINS
57362	#f09897	NORTHERN PLAINS
57363	#f09897	NORTHERN PLAINS
57366	#f09897	NORTHERN PLAINS
57368	#f09897	NORTHERN PLAINS
57369	#f09897	NORTHERN PLAINS
57370	#f09897	NORTHERN PLAINS
57371	#f09897	NORTHERN PLAINS
57373	#f09897	NORTHERN PLAINS
57374	#f09897	NORTHERN PLAINS
57375	#f09897	NORTHERN PLAINS
57376	#f09897	NORTHERN PLAINS
57379	#f09897	NORTHERN PLAINS
57380	#f09897	NORTHERN PLAINS
57381	#f09897	NORTHERN PLAINS
57382	#f09897	NORTHERN PLAINS
57383	#f09897	NORTHERN PLAINS
57384	#f09897	NORTHERN PLAINS
57385	#f09897	NORTHERN PLAINS
57386	#f09897	NORTHERN PLAINS
57401	#f09897	NORTHERN PLAINS
57421	#f09897	NORTHERN PLAINS
57422	#f09897	NORTHERN PLAINS
57424	#f09897	NORTHERN PLAINS
57427	#f09897	NORTHERN PLAINS
57428	#f09897	NORTHERN PLAINS
57429	#f09897	NORTHERN PLAINS
57430	#f09897	NORTHERN PLAINS
57432	#f09897	NORTHERN PLAINS
57433	#f09897	NORTHERN PLAINS
57434	#f09897	NORTHERN PLAINS
57435	#f09897	NORTHERN PLAINS
57436	#f09897	NORTHERN PLAINS
57437	#f09897	NORTHERN PLAINS
57438	#f09897	NORTHERN PLAINS
57440	#f09897	NORTHERN PLAINS
57441	#f09897	NORTHERN PLAINS
57442	#f09897	NORTHERN PLAINS
57445	#f09897	NORTHERN PLAINS
57446	#f09897	NORTHERN PLAINS
57448	#f09897	NORTHERN PLAINS
57449	#f09897	NORTHERN PLAINS
57450	#f09897	NORTHERN PLAINS
57451	#f09897	NORTHERN PLAINS
57452	#f09897	NORTHERN PLAINS
57454	#f09897	NORTHERN PLAINS
57455	#f09897	NORTHERN PLAINS
57456	#f09897	NORTHERN PLAINS
57457	#f09897	NORTHERN PLAINS
57460	#f09897	NORTHERN PLAINS
57461	#f09897	NORTHERN PLAINS
57462	#f09897	NORTHERN PLAINS
57465	#f09897	NORTHERN PLAINS
57466	#f09897	NORTHERN PLAINS
57467	#f09897	NORTHERN PLAINS
57468	#f09897	NORTHERN PLAINS
57469	#f09897	NORTHERN PLAINS
57470	#f09897	NORTHERN PLAINS
57471	#f09897	NORTHERN PLAINS
57472	#f09897	NORTHERN PLAINS
57473	#f09897	NORTHERN PLAINS
57474	#f09897	NORTHERN PLAINS
57475	#f09897	NORTHERN PLAINS
57476	#f09897	NORTHERN PLAINS
57477	#f09897	NORTHERN PLAINS
57479	#f09897	NORTHERN PLAINS
57481	#f09897	NORTHERN PLAINS
57501	#f09897	NORTHERN PLAINS
57520	#f09897	NORTHERN PLAINS
57521	#f09897	NORTHERN PLAINS
57522	#f09897	NORTHERN PLAINS
57523	#f09897	NORTHERN PLAINS
57526	#f09897	NORTHERN PLAINS
57528	#f09897	NORTHERN PLAINS
57531	#f09897	NORTHERN PLAINS
57532	#f09897	NORTHERN PLAINS
57533	#f09897	NORTHERN PLAINS
57534	#f09897	NORTHERN PLAINS
57536	#f09897	NORTHERN PLAINS
57537	#f09897	NORTHERN PLAINS
57538	#f09897	NORTHERN PLAINS
57540	#f09897	NORTHERN PLAINS
57541	#f09897	NORTHERN PLAINS
57542	#f09897	NORTHERN PLAINS
57543	#f09897	NORTHERN PLAINS
57544	#f09897	NORTHERN PLAINS
57547	#f09897	NORTHERN PLAINS
57548	#f09897	NORTHERN PLAINS
57551	#f09897	NORTHERN PLAINS
57552	#f09897	NORTHERN PLAINS
57553	#f09897	NORTHERN PLAINS
57555	#f09897	NORTHERN PLAINS
57557	#f09897	NORTHERN PLAINS
57559	#f09897	NORTHERN PLAINS
57560	#f09897	NORTHERN PLAINS
57562	#f09897	NORTHERN PLAINS
57564	#f09897	NORTHERN PLAINS
57566	#f09897	NORTHERN PLAINS
57567	#f09897	NORTHERN PLAINS
57568	#f09897	NORTHERN PLAINS
57569	#f09897	NORTHERN PLAINS
57571	#f09897	NORTHERN PLAINS
57572	#f09897	NORTHERN PLAINS
57574	#f09897	NORTHERN PLAINS
57576	#f09897	NORTHERN PLAINS
57577	#f09897	NORTHERN PLAINS
57578	#f09897	NORTHERN PLAINS
57579	#f09897	NORTHERN PLAINS
57580	#f09897	NORTHERN PLAINS
57584	#f09897	NORTHERN PLAINS
57585	#f09897	NORTHERN PLAINS
57601	#f09897	NORTHERN PLAINS
57620	#f09897	NORTHERN PLAINS
57622	#f09897	NORTHERN PLAINS
57623	#f09897	NORTHERN PLAINS
57626	#f09897	NORTHERN PLAINS
57628	#f09897	NORTHERN PLAINS
57629	#f09897	NORTHERN PLAINS
57630	#f09897	NORTHERN PLAINS
57631	#f09897	NORTHERN PLAINS
57632	#f09897	NORTHERN PLAINS
57633	#f09897	NORTHERN PLAINS
57634	#f09897	NORTHERN PLAINS
57638	#f09897	NORTHERN PLAINS
57640	#f09897	NORTHERN PLAINS
57641	#f09897	NORTHERN PLAINS
57642	#f09897	NORTHERN PLAINS
57644	#f09897	NORTHERN PLAINS
57645	#f09897	NORTHERN PLAINS
57646	#f09897	NORTHERN PLAINS
57647	#f09897	NORTHERN PLAINS
57648	#f09897	NORTHERN PLAINS
57649	#f09897	NORTHERN PLAINS
57650	#f09897	NORTHERN PLAINS
57651	#f09897	NORTHERN PLAINS
57653	#f09897	NORTHERN PLAINS
57656	#f09897	NORTHERN PLAINS
57657	#f09897	NORTHERN PLAINS
57658	#f09897	NORTHERN PLAINS
57660	#f09897	NORTHERN PLAINS
57701	#f09897	NORTHERN PLAINS
57702	#f09897	NORTHERN PLAINS
57703	#f09897	NORTHERN PLAINS
57706	#f09897	NORTHERN PLAINS
57714	#f09897	NORTHERN PLAINS
57716	#f09897	NORTHERN PLAINS
57717	#f09897	NORTHERN PLAINS
57718	#f09897	NORTHERN PLAINS
57719	#f09897	NORTHERN PLAINS
57720	#f09897	NORTHERN PLAINS
57722	#f09897	NORTHERN PLAINS
57724	#f09897	NORTHERN PLAINS
57724	#f09897	NORTHERN PLAINS
57725	#f09897	NORTHERN PLAINS
57729	#f09897	NORTHERN PLAINS
57730	#f09897	NORTHERN PLAINS
57732	#f09897	NORTHERN PLAINS
57735	#f09897	NORTHERN PLAINS
57736	#f09897	NORTHERN PLAINS
57737	#f09897	NORTHERN PLAINS
57738	#f09897	NORTHERN PLAINS
57742	#f09897	NORTHERN PLAINS
57744	#f09897	NORTHERN PLAINS
57745	#f09897	NORTHERN PLAINS
57747	#f09897	NORTHERN PLAINS
57748	#f09897	NORTHERN PLAINS
57750	#f09897	NORTHERN PLAINS
57751	#f09897	NORTHERN PLAINS
57752	#f09897	NORTHERN PLAINS
57754	#f09897	NORTHERN PLAINS
57755	#f09897	NORTHERN PLAINS
57756	#f09897	NORTHERN PLAINS
57758	#f09897	NORTHERN PLAINS
57759	#f09897	NORTHERN PLAINS
57760	#f09897	NORTHERN PLAINS
57761	#f09897	NORTHERN PLAINS
57762	#f09897	NORTHERN PLAINS
57763	#f09897	NORTHERN PLAINS
57765	#f09897	NORTHERN PLAINS
57766	#f09897	NORTHERN PLAINS
57767	#f09897	NORTHERN PLAINS
57769	#f09897	NORTHERN PLAINS
57770	#f09897	NORTHERN PLAINS
57772	#f09897	NORTHERN PLAINS
57775	#f09897	NORTHERN PLAINS
57777	#f09897	NORTHERN PLAINS
57778	#f09897	NORTHERN PLAINS
57779	#f09897	NORTHERN PLAINS
57780	#f09897	NORTHERN PLAINS
57782	#f09897	NORTHERN PLAINS
57783	#f09897	NORTHERN PLAINS
57785	#f09897	NORTHERN PLAINS
57787	#f09897	NORTHERN PLAINS
57788	#f09897	NORTHERN PLAINS
57790	#f09897	NORTHERN PLAINS
57791	#f09897	NORTHERN PLAINS
57792	#f09897	NORTHERN PLAINS
57793	#f09897	NORTHERN PLAINS
57794	#f09897	NORTHERN PLAINS
58004	#f09897	NORTHERN PLAINS
58005	#f09897	NORTHERN PLAINS
58006	#f09897	NORTHERN PLAINS
58007	#f09897	NORTHERN PLAINS
58008	#f09897	NORTHERN PLAINS
58009	#f09897	NORTHERN PLAINS
58011	#f09897	NORTHERN PLAINS
58012	#f09897	NORTHERN PLAINS
58013	#f09897	NORTHERN PLAINS
58015	#f09897	NORTHERN PLAINS
58016	#f09897	NORTHERN PLAINS
58017	#f09897	NORTHERN PLAINS
58018	#f09897	NORTHERN PLAINS
58021	#f09897	NORTHERN PLAINS
58027	#f09897	NORTHERN PLAINS
58029	#f09897	NORTHERN PLAINS
58030	#f09897	NORTHERN PLAINS
58031	#f09897	NORTHERN PLAINS
58032	#f09897	NORTHERN PLAINS
58033	#f09897	NORTHERN PLAINS
58035	#f09897	NORTHERN PLAINS
58036	#f09897	NORTHERN PLAINS
58038	#f09897	NORTHERN PLAINS
58040	#f09897	NORTHERN PLAINS
58041	#f09897	NORTHERN PLAINS
58042	#f09897	NORTHERN PLAINS
58043	#f09897	NORTHERN PLAINS
58045	#f09897	NORTHERN PLAINS
58046	#f09897	NORTHERN PLAINS
58047	#f09897	NORTHERN PLAINS
58048	#f09897	NORTHERN PLAINS
58049	#f09897	NORTHERN PLAINS
58051	#f09897	NORTHERN PLAINS
58052	#f09897	NORTHERN PLAINS
58053	#f09897	NORTHERN PLAINS
58054	#f09897	NORTHERN PLAINS
58056	#f09897	NORTHERN PLAINS
58057	#f09897	NORTHERN PLAINS
58058	#f09897	NORTHERN PLAINS
58059	#f09897	NORTHERN PLAINS
58060	#f09897	NORTHERN PLAINS
58061	#f09897	NORTHERN PLAINS
58062	#f09897	NORTHERN PLAINS
58063	#f09897	NORTHERN PLAINS
58064	#f09897	NORTHERN PLAINS
58067	#f09897	NORTHERN PLAINS
58068	#f09897	NORTHERN PLAINS
58069	#f09897	NORTHERN PLAINS
58071	#f09897	NORTHERN PLAINS
58072	#f09897	NORTHERN PLAINS
58075	#f09897	NORTHERN PLAINS
58077	#f09897	NORTHERN PLAINS
58078	#f09897	NORTHERN PLAINS
58079	#f09897	NORTHERN PLAINS
58081	#f09897	NORTHERN PLAINS
58102	#f09897	NORTHERN PLAINS
58103	#f09897	NORTHERN PLAINS
58104	#f09897	NORTHERN PLAINS
58201	#f09897	NORTHERN PLAINS
58203	#f09897	NORTHERN PLAINS
58204	#f09897	NORTHERN PLAINS
58205	#f09897	NORTHERN PLAINS
58210	#f09897	NORTHERN PLAINS
58212	#f09897	NORTHERN PLAINS
58213	#f09897	NORTHERN PLAINS
58214	#f09897	NORTHERN PLAINS
58216	#f09897	NORTHERN PLAINS
58218	#f09897	NORTHERN PLAINS
58219	#f09897	NORTHERN PLAINS
58220	#f09897	NORTHERN PLAINS
58222	#f09897	NORTHERN PLAINS
58223	#f09897	NORTHERN PLAINS
58224	#f09897	NORTHERN PLAINS
58225	#f09897	NORTHERN PLAINS
58227	#f09897	NORTHERN PLAINS
58228	#f09897	NORTHERN PLAINS
58229	#f09897	NORTHERN PLAINS
58230	#f09897	NORTHERN PLAINS
58231	#f09897	NORTHERN PLAINS
58233	#f09897	NORTHERN PLAINS
58235	#f09897	NORTHERN PLAINS
58237	#f09897	NORTHERN PLAINS
58238	#f09897	NORTHERN PLAINS
58239	#f09897	NORTHERN PLAINS
58240	#f09897	NORTHERN PLAINS
58241	#f09897	NORTHERN PLAINS
58243	#f09897	NORTHERN PLAINS
58244	#f09897	NORTHERN PLAINS
58249	#f09897	NORTHERN PLAINS
58250	#f09897	NORTHERN PLAINS
58251	#f09897	NORTHERN PLAINS
58254	#f09897	NORTHERN PLAINS
58255	#f09897	NORTHERN PLAINS
58256	#f09897	NORTHERN PLAINS
58257	#f09897	NORTHERN PLAINS
58258	#f09897	NORTHERN PLAINS
58259	#f09897	NORTHERN PLAINS
58260	#f09897	NORTHERN PLAINS
58261	#f09897	NORTHERN PLAINS
58262	#f09897	NORTHERN PLAINS
58265	#f09897	NORTHERN PLAINS
58266	#f09897	NORTHERN PLAINS
58267	#f09897	NORTHERN PLAINS
58269	#f09897	NORTHERN PLAINS
58270	#f09897	NORTHERN PLAINS
58271	#f09897	NORTHERN PLAINS
58272	#f09897	NORTHERN PLAINS
58273	#f09897	NORTHERN PLAINS
58274	#f09897	NORTHERN PLAINS
58275	#f09897	NORTHERN PLAINS
58276	#f09897	NORTHERN PLAINS
58277	#f09897	NORTHERN PLAINS
58278	#f09897	NORTHERN PLAINS
58281	#f09897	NORTHERN PLAINS
58282	#f09897	NORTHERN PLAINS
58301	#f09897	NORTHERN PLAINS
58311	#f09897	NORTHERN PLAINS
58316	#f09897	NORTHERN PLAINS
58317	#f09897	NORTHERN PLAINS
58318	#f09897	NORTHERN PLAINS
58319	#f09897	NORTHERN PLAINS
58321	#f09897	NORTHERN PLAINS
58323	#f09897	NORTHERN PLAINS
58324	#f09897	NORTHERN PLAINS
58325	#f09897	NORTHERN PLAINS
58327	#f09897	NORTHERN PLAINS
58329	#f09897	NORTHERN PLAINS
58330	#f09897	NORTHERN PLAINS
58331	#f09897	NORTHERN PLAINS
58332	#f09897	NORTHERN PLAINS
58338	#f09897	NORTHERN PLAINS
58339	#f09897	NORTHERN PLAINS
58341	#f09897	NORTHERN PLAINS
58343	#f09897	NORTHERN PLAINS
58344	#f09897	NORTHERN PLAINS
58345	#f09897	NORTHERN PLAINS
58346	#f09897	NORTHERN PLAINS
58348	#f09897	NORTHERN PLAINS
58351	#f09897	NORTHERN PLAINS
58352	#f09897	NORTHERN PLAINS
58353	#f09897	NORTHERN PLAINS
58356	#f09897	NORTHERN PLAINS
58357	#f09897	NORTHERN PLAINS
58361	#f09897	NORTHERN PLAINS
58362	#f09897	NORTHERN PLAINS
58363	#f09897	NORTHERN PLAINS
58365	#f09897	NORTHERN PLAINS
58366	#f09897	NORTHERN PLAINS
58367	#f09897	NORTHERN PLAINS
58368	#f09897	NORTHERN PLAINS
58369	#f09897	NORTHERN PLAINS
58370	#f09897	NORTHERN PLAINS
58372	#f09897	NORTHERN PLAINS
58374	#f09897	NORTHERN PLAINS
58377	#f09897	NORTHERN PLAINS
58380	#f09897	NORTHERN PLAINS
58381	#f09897	NORTHERN PLAINS
58382	#f09897	NORTHERN PLAINS
58384	#f09897	NORTHERN PLAINS
58385	#f09897	NORTHERN PLAINS
58386	#f09897	NORTHERN PLAINS
58401	#f09897	NORTHERN PLAINS
58413	#f09897	NORTHERN PLAINS
58415	#f09897	NORTHERN PLAINS
58416	#f09897	NORTHERN PLAINS
58418	#f09897	NORTHERN PLAINS
58420	#f09897	NORTHERN PLAINS
58421	#f09897	NORTHERN PLAINS
58422	#f09897	NORTHERN PLAINS
58423	#f09897	NORTHERN PLAINS
58424	#f09897	NORTHERN PLAINS
58425	#f09897	NORTHERN PLAINS
58426	#f09897	NORTHERN PLAINS
58428	#f09897	NORTHERN PLAINS
58429	#f09897	NORTHERN PLAINS
58430	#f09897	NORTHERN PLAINS
58431	#f09897	NORTHERN PLAINS
58433	#f09897	NORTHERN PLAINS
58436	#f09897	NORTHERN PLAINS
58438	#f09897	NORTHERN PLAINS
58439	#f09897	NORTHERN PLAINS
58440	#f09897	NORTHERN PLAINS
58441	#f09897	NORTHERN PLAINS
58442	#f09897	NORTHERN PLAINS
58443	#f09897	NORTHERN PLAINS
58444	#f09897	NORTHERN PLAINS
58445	#f09897	NORTHERN PLAINS
58448	#f09897	NORTHERN PLAINS
58451	#f09897	NORTHERN PLAINS
58454	#f09897	NORTHERN PLAINS
58455	#f09897	NORTHERN PLAINS
58456	#f09897	NORTHERN PLAINS
58458	#f09897	NORTHERN PLAINS
58460	#f09897	NORTHERN PLAINS
58461	#f09897	NORTHERN PLAINS
58463	#f09897	NORTHERN PLAINS
58464	#f09897	NORTHERN PLAINS
58466	#f09897	NORTHERN PLAINS
58467	#f09897	NORTHERN PLAINS
58472	#f09897	NORTHERN PLAINS
58474	#f09897	NORTHERN PLAINS
58475	#f09897	NORTHERN PLAINS
58476	#f09897	NORTHERN PLAINS
58477	#f09897	NORTHERN PLAINS
58478	#f09897	NORTHERN PLAINS
58479	#f09897	NORTHERN PLAINS
58480	#f09897	NORTHERN PLAINS
58481	#f09897	NORTHERN PLAINS
58482	#f09897	NORTHERN PLAINS
58483	#f09897	NORTHERN PLAINS
58484	#f09897	NORTHERN PLAINS
58486	#f09897	NORTHERN PLAINS
58487	#f09897	NORTHERN PLAINS
58488	#f09897	NORTHERN PLAINS
58489	#f09897	NORTHERN PLAINS
58490	#f09897	NORTHERN PLAINS
58492	#f09897	NORTHERN PLAINS
58494	#f09897	NORTHERN PLAINS
58495	#f09897	NORTHERN PLAINS
58496	#f09897	NORTHERN PLAINS
58497	#f09897	NORTHERN PLAINS
58501	#f09897	NORTHERN PLAINS
58503	#f09897	NORTHERN PLAINS
58504	#f09897	NORTHERN PLAINS
58520	#f09897	NORTHERN PLAINS
58521	#f09897	NORTHERN PLAINS
58523	#f09897	NORTHERN PLAINS
58524	#f09897	NORTHERN PLAINS
58528	#f09897	NORTHERN PLAINS
58529	#f09897	NORTHERN PLAINS
58530	#f09897	NORTHERN PLAINS
58531	#f09897	NORTHERN PLAINS
58532	#f09897	NORTHERN PLAINS
58533	#f09897	NORTHERN PLAINS
58535	#f09897	NORTHERN PLAINS
58538	#f09897	NORTHERN PLAINS
58540	#f09897	NORTHERN PLAINS
58541	#f09897	NORTHERN PLAINS
58542	#f09897	NORTHERN PLAINS
58544	#f09897	NORTHERN PLAINS
58545	#f09897	NORTHERN PLAINS
58549	#f09897	NORTHERN PLAINS
58552	#f09897	NORTHERN PLAINS
58554	#f09897	NORTHERN PLAINS
58558	#f09897	NORTHERN PLAINS
58559	#f09897	NORTHERN PLAINS
58560	#f09897	NORTHERN PLAINS
58561	#f09897	NORTHERN PLAINS
58562	#f09897	NORTHERN PLAINS
58563	#f09897	NORTHERN PLAINS
58564	#f09897	NORTHERN PLAINS
58565	#f09897	NORTHERN PLAINS
58566	#f09897	NORTHERN PLAINS
58568	#f09897	NORTHERN PLAINS
58569	#f09897	NORTHERN PLAINS
58570	#f09897	NORTHERN PLAINS
58571	#f09897	NORTHERN PLAINS
58572	#f09897	NORTHERN PLAINS
58573	#f09897	NORTHERN PLAINS
58575	#f09897	NORTHERN PLAINS
58576	#f09897	NORTHERN PLAINS
58577	#f09897	NORTHERN PLAINS
58579	#f09897	NORTHERN PLAINS
58580	#f09897	NORTHERN PLAINS
58581	#f09897	NORTHERN PLAINS
58601	#f09897	NORTHERN PLAINS
58620	#f09897	NORTHERN PLAINS
58621	#f09897	NORTHERN PLAINS
58622	#f09897	NORTHERN PLAINS
58623	#f09897	NORTHERN PLAINS
58625	#f09897	NORTHERN PLAINS
58626	#f09897	NORTHERN PLAINS
58627	#f09897	NORTHERN PLAINS
58630	#f09897	NORTHERN PLAINS
58631	#f09897	NORTHERN PLAINS
58632	#f09897	NORTHERN PLAINS
58634	#f09897	NORTHERN PLAINS
58636	#f09897	NORTHERN PLAINS
58638	#f09897	NORTHERN PLAINS
58639	#f09897	NORTHERN PLAINS
58640	#f09897	NORTHERN PLAINS
58641	#f09897	NORTHERN PLAINS
58642	#f09897	NORTHERN PLAINS
58643	#f09897	NORTHERN PLAINS
58645	#f09897	NORTHERN PLAINS
58646	#f09897	NORTHERN PLAINS
58647	#f09897	NORTHERN PLAINS
58649	#f09897	NORTHERN PLAINS
58650	#f09897	NORTHERN PLAINS
58651	#f09897	NORTHERN PLAINS
58652	#f09897	NORTHERN PLAINS
58653	#f09897	NORTHERN PLAINS
58654	#f09897	NORTHERN PLAINS
58655	#f09897	NORTHERN PLAINS
58656	#f09897	NORTHERN PLAINS
58701	#f09897	NORTHERN PLAINS
58703	#f09897	NORTHERN PLAINS
58705	#f09897	NORTHERN PLAINS
58710	#f09897	NORTHERN PLAINS
58711	#f09897	NORTHERN PLAINS
58712	#f09897	NORTHERN PLAINS
58713	#f09897	NORTHERN PLAINS
58716	#f09897	NORTHERN PLAINS
58718	#f09897	NORTHERN PLAINS
58721	#f09897	NORTHERN PLAINS
58722	#f09897	NORTHERN PLAINS
58723	#f09897	NORTHERN PLAINS
58725	#f09897	NORTHERN PLAINS
58727	#f09897	NORTHERN PLAINS
58730	#f09897	NORTHERN PLAINS
58731	#f09897	NORTHERN PLAINS
58733	#f09897	NORTHERN PLAINS
58734	#f09897	NORTHERN PLAINS
58735	#f09897	NORTHERN PLAINS
58736	#f09897	NORTHERN PLAINS
58737	#f09897	NORTHERN PLAINS
58740	#f09897	NORTHERN PLAINS
58741	#f09897	NORTHERN PLAINS
58744	#f09897	NORTHERN PLAINS
58746	#f09897	NORTHERN PLAINS
58747	#f09897	NORTHERN PLAINS
58748	#f09897	NORTHERN PLAINS
58750	#f09897	NORTHERN PLAINS
58752	#f09897	NORTHERN PLAINS
58755	#f09897	NORTHERN PLAINS
58756	#f09897	NORTHERN PLAINS
58757	#f09897	NORTHERN PLAINS
58758	#f09897	NORTHERN PLAINS
58759	#f09897	NORTHERN PLAINS
58760	#f09897	NORTHERN PLAINS
58761	#f09897	NORTHERN PLAINS
58762	#f09897	NORTHERN PLAINS
58763	#f09897	NORTHERN PLAINS
58765	#f09897	NORTHERN PLAINS
58768	#f09897	NORTHERN PLAINS
58769	#f09897	NORTHERN PLAINS
58770	#f09897	NORTHERN PLAINS
58771	#f09897	NORTHERN PLAINS
58772	#f09897	NORTHERN PLAINS
58773	#f09897	NORTHERN PLAINS
58775	#f09897	NORTHERN PLAINS
58776	#f09897	NORTHERN PLAINS
58778	#f09897	NORTHERN PLAINS
58779	#f09897	NORTHERN PLAINS
58781	#f09897	NORTHERN PLAINS
58782	#f09897	NORTHERN PLAINS
58783	#f09897	NORTHERN PLAINS
58784	#f09897	NORTHERN PLAINS
58785	#f09897	NORTHERN PLAINS
